entity,date,description,contra_account_label,amount
au,11/12/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 09/12/2024,Cost of Overhead Related to Service:Operating Expenses,-13.32
au,10/12/2024,7-ELEVEN -CHINA SQ SINGAPORE SG Card xx9039 SGD 3.00 Value Date: 05/12/2024,Operating Expenses:Meals and Entertainment,-3.48
au,10/12/2024,KING AND THE PAWN SINGAPORE 188 SG Card xx9039 SGD 1228.98 Value Date: 06/12/2024,Operating Expenses:Meals and Entertainment,-1426.11
au,10/12/2024,Da Paolo Gastronomia Sing Singapore SG Card xx9039 SGD 8.27 Value Date: 05/12/2024,Operating Expenses:Meals and Entertainment,-9.6
au,10/12/2024,7-ELEVEN - T1 #02-75 SINGAPORE SG Card xx9039 SGD 3.49 Value Date: 06/12/2024,Operating Expenses:Meals and Entertainment,-4.05
au,10/12/2024,WINE CONNECTION-CAPITAL S SINGAPORE SG Card xx9039 SGD 65.95 Value Date: 04/12/2024,Operating Expenses:Meals and Entertainment,-75.98
au,10/12/2024,STARBUCKS@T1 TRANSIT(N1) SINGAPORE SG Card xx9039 SGD 7.60 Value Date: 06/12/2024,Operating Expenses:Meals and Entertainment,-8.82
au,10/12/2024,BREADTALK@CHINATOWN POINT SINGAPORE SG Card xx9039 SGD 5.10 Value Date: 05/12/2024,Operating Expenses:Meals and Entertainment,-5.92
au,10/12/2024,SCOOT CAFE_SATS APS SINGAPORE SG Card xx9039 SGD 9.00 Value Date: 07/12/2024,Operating Expenses:Meals and Entertainment,-10.45
au,10/12/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 07/12/2024,Cost of Overhead Related to Service:Operating Expenses,-6.86
au,10/12/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 08/12/2024,Cost of Overhead Related to Service:Operating Expenses,-35.38
au,10/12/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 07/12/2024,Cost of Overhead Related to Service:Operating Expenses,-1.02
au,10/12/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 07/12/2024,Cost of Overhead Related to Service:Operating Expenses,-38.62
au,10/12/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 06/12/2024,Cost of Overhead Related to Service:Operating Expenses,-6.1
au,10/12/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 06/12/2024,Cost of Overhead Related to Service:Operating Expenses,-29.47
au,10/12/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 07/12/2024,Cost of Overhead Related to Service:Operating Expenses,-2.03
au,10/12/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 06/12/2024,Cost of Overhead Related to Service:Operating Expenses,-37.6
au,10/12/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 06/12/2024,Cost of Overhead Related to Service:Operating Expenses,-14.11
au,10/12/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 06/12/2024,Cost of Overhead Related to Service:Operating Expenses,-3.05
au,09/12/2024,Transfer To Benjamin Gotto Smith NetBank 2024dm07,Operating Expenses:Marketing Acquisition-New Customer,-8189.97
au,08/12/2024,Transfer to xx3529 CommBank app,Cost of Overhead Related to Service:Operating Expenses,-699.0
au,07/12/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 05/12/2024,Cost of Overhead Related to Service:Operating Expenses,-37.6
au,07/12/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 05/12/2024,Cost of Overhead Related to Service:Operating Expenses,-18.28
au,07/12/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 05/12/2024,Cost of Overhead Related to Service:Operating Expenses,-30.61
au,07/12/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 05/12/2024,Cost of Overhead Related to Service:Operating Expenses,-10.71
au,07/12/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 05/12/2024,Cost of Overhead Related to Service:Operating Expenses,-57.94
au,07/12/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 05/12/2024,Cost of Overhead Related to Service:Operating Expenses,-9.15
au,07/12/2024,COMFORT/CITYCAB TAXI Singapore SG Card xx9039 SGD 15.37 Value Date: 04/12/2024,Operating Expenses:Travel Expense,-17.71
au,07/12/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 05/12/2024,Cost of Overhead Related to Service:Operating Expenses,-25.4
au,07/12/2024,SANTA GRAND SINGAPORE SG Card xx9039 SGD 281.29 Value Date: 04/12/2024,Operating Expenses:Travel Expense,-323.96
au,07/12/2024,FIVE GUYS SINGAPORE SG Card xx9039 SGD 11.80 Value Date: 05/12/2024,Operating Expenses:Meals and Entertainment,-13.59
au,07/12/2024,FIVE GUYS SINGAPORE SG Card xx9039 SGD 30.30 Value Date: 04/12/2024,Operating Expenses:Meals and Entertainment,-34.91
au,07/12/2024,BRIDGE CAFE NAIA PASAY CITY PH Card xx9039 PHP 120.00 Value Date: 03/12/2024,Operating Expenses:Meals and Entertainment,-3.18
au,06/12/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 04/12/2024,Cost of Overhead Related to Service:Operating Expenses,-35.57
au,06/12/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 04/12/2024,Cost of Overhead Related to Service:Operating Expenses,-37.6
au,06/12/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 04/12/2024,Cost of Overhead Related to Service:Operating Expenses,-7.47
au,06/12/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 04/12/2024,Cost of Overhead Related to Service:Operating Expenses,-29.12
au,06/12/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 04/12/2024,Cost of Overhead Related to Service:Operating Expenses,-27.43
au,06/12/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 05/12/2024,Cost of Overhead Related to Service:Operating Expenses,-37.1
au,06/12/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 04/12/2024,Cost of Overhead Related to Service:Operating Expenses,-10.17
au,06/12/2024,STARBUCKS 292 RESORTS PASAY PH Card xx9039 PHP 380.00 Value Date: 03/12/2024,Operating Expenses:Meals and Entertainment,-10.06
au,06/12/2024,CAFE MARY GRACE NEWPOR PASAY PH Card xx9039 PHP 2583.77 Value Date: 03/12/2024,Operating Expenses:Meals and Entertainment,-68.39
au,05/12/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 03/12/2024,Cost of Overhead Related to Service:Operating Expenses,-31.55
au,05/12/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 03/12/2024,Cost of Overhead Related to Service:Operating Expenses,-39.29
au,05/12/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 03/12/2024,Cost of Overhead Related to Service:Operating Expenses,-37.6
au,05/12/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 03/12/2024,Cost of Overhead Related to Service:Operating Expenses,-29.12
au,05/12/2024,GO HOTELS ORTIGAS PASIG PH Card xx9039 PHP 2340.00 Value Date: 02/12/2024,Operating Expenses:Travel Expense,-61.5
au,05/12/2024,STARBUCKS 543 CYBRSCP PASIG PH Card xx9039 PHP 175.00 Value Date: 02/12/2024,Operating Expenses:Meals and Entertainment,-4.6
au,05/12/2024,SAVEMORE-XENTRO MALL A RIZAL PH Card xx9039 PHP 9257.15 Value Date: 02/12/2024,Operating Expenses:General Expense,-243.28
au,05/12/2024,,Other Income,8000.0
au,04/12/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 02/12/2024,Cost of Overhead Related to Service:Operating Expenses,-32.8
au,04/12/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 02/12/2024,Cost of Overhead Related to Service:Operating Expenses,-30.75
au,04/12/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 03/12/2024,Cost of Overhead Related to Service:Operating Expenses,-19.12
au,04/12/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 02/12/2024,Cost of Overhead Related to Service:Operating Expenses,-24.25
au,04/12/2024,CEBU AIR INC PASAY CITY PH Card xx9039 PHP 100.00 Value Date: 01/12/2024,Operating Expenses:Travel Expense,-2.63
au,04/12/2024,CAMPOS MASCOT AU Card xx9039 Value Date: 01/12/2024,Operating Expenses:Meals and Entertainment,-6.39
au,03/12/2024,CIRCLECI.COM HTTPSCIRCLECI CA US Card xx9039 USD 75.00 Value Date: 30/11/2024,"Operating Expenses:AI, Internet & Website maintenance fees",-115.54
au,03/12/2024,JETSTAR AI SP7CFQ WWW.JETSTAR.C AU Card xx9039 Value Date: 28/11/2024,Operating Expenses:Travel Expense,-825.95
au,03/12/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 30/11/2024,Cost of Overhead Related to Service:Operating Expenses,-39.92
au,03/12/2024,Return DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 29/11/2024,Cost of Overhead Related to Service:Operating Expenses,50.0
au,03/12/2024,Return DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 29/11/2024,Cost of Overhead Related to Service:Operating Expenses,19.47
au,03/12/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 29/11/2024,Cost of Overhead Related to Service:Operating Expenses,-19.12
au,03/12/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 30/11/2024,Cost of Overhead Related to Service:Operating Expenses,-29.37
au,03/12/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 29/11/2024,Cost of Overhead Related to Service:Operating Expenses,-19.47
au,01/12/2024,HEINEMANN DUTY FREE Mascot AU,Operating Expenses:Travel Expense,-63.0
au,30/11/2024,"NOTION LABS, INC. HTTPSWWW.NOTI CA US Card xx9039 USD 176.58 Value Date: 28/11/2024","Operating Expenses:AI, Internet & Website maintenance fees",-273.39
au,30/11/2024,UNIVERSAL PALACE PTY L HAYMARKET AU Card xx9039 Value Date: 26/11/2024,Operating Expenses:Travel Expense,-74.1
au,30/11/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 28/11/2024,Cost of Overhead Related to Service:Operating Expenses,-32.8
au,30/11/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 28/11/2024,Cost of Overhead Related to Service:Operating Expenses,-10.25
au,29/11/2024,TH INVESTMENTS REPUBL Sydney AU Card xx9039 Value Date: 27/11/2024,Operating Expenses:General Expense,-5.05
au,29/11/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 27/11/2024,Cost of Overhead Related to Service:Operating Expenses,-32.8
au,29/11/2024,Transfer to xx3529 CommBank app,Operating Expenses:Technology System Costs,-75.0
au,28/11/2024,Hickson Distilling Co Dawes Point AU,Operating Expenses:Meals and Entertainment,-393.96
au,28/11/2024,THE SQUIRE S LANDING THE ROCKS NSWAU,Operating Expenses:Meals and Entertainment,-86.51
au,28/11/2024,SHOW NEUA THAI Haymarket AU Card xx9039 Value Date: 26/11/2024,Operating Expenses:Meals and Entertainment,-83.13
au,28/11/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 26/11/2024,Cost of Overhead Related to Service:Operating Expenses,-32.8
au,28/11/2024,Return DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 25/11/2024,Cost of Overhead Related to Service:Operating Expenses,42.8
au,27/11/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 25/11/2024,Cost of Overhead Related to Service:Operating Expenses,-32.8
au,27/11/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 25/11/2024,Cost of Overhead Related to Service:Operating Expenses,-42.8
au,27/11/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 25/11/2024,Cost of Overhead Related to Service:Operating Expenses,-85.6
au,27/11/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 25/11/2024,Cost of Overhead Related to Service:Operating Expenses,-24.6
au,27/11/2024,Transfer to xx3529 CommBank app,Operating Expenses:Technology System Costs,-25.0
au,26/11/2024,JB HI FI WESTFIELD S SYDNEY AU Card xx9039 Value Date: 22/11/2024,Cost of Overhead Related to Service:Operating Expenses,-1601.0
au,26/11/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 22/11/2024,Cost of Overhead Related to Service:Operating Expenses,-50.0
au,26/11/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 23/11/2024,Cost of Overhead Related to Service:Operating Expenses,-19.47
au,26/11/2024,Return DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 20/11/2024,Cost of Overhead Related to Service:Operating Expenses,32.8
au,26/11/2024,Return DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 23/11/2024,Cost of Overhead Related to Service:Operating Expenses,36.9
au,26/11/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 23/11/2024,Cost of Overhead Related to Service:Operating Expenses,-55.92
au,26/11/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 22/11/2024,Cost of Overhead Related to Service:Operating Expenses,-6.15
au,26/11/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 22/11/2024,Cost of Overhead Related to Service:Operating Expenses,-41.18
au,26/11/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 22/11/2024,Cost of Overhead Related to Service:Operating Expenses,-36.9
au,26/11/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 22/11/2024,Cost of Overhead Related to Service:Operating Expenses,-18.45
au,26/11/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 23/11/2024,Cost of Overhead Related to Service:Operating Expenses,-50.8
au,26/11/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 22/11/2024,Cost of Overhead Related to Service:Operating Expenses,-32.8
au,26/11/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 22/11/2024,Cost of Overhead Related to Service:Operating Expenses,-7.17
au,26/11/2024,OFFICEWORKS 0220 NORTH RYDE AU Card xx9039 Value Date: 23/11/2024,Operating Expenses:General Expense,-160.86
au,26/11/2024,DRIVE MATE SOUTH WINDSOR AU Card xx9039 Value Date: 22/11/2024,Cost of Overhead Related to Service:Operating Expenses,-53.3
au,26/11/2024,Return DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 23/11/2024,Cost of Overhead Related to Service:Operating Expenses,14.95
au,26/11/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 22/11/2024,Cost of Overhead Related to Service:Operating Expenses,-14.95
au,26/11/2024,Return DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 23/11/2024,Cost of Overhead Related to Service:Operating Expenses,14.35
au,26/11/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 22/11/2024,Cost of Overhead Related to Service:Operating Expenses,-43.05
au,26/11/2024,Return DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 20/11/2024,Cost of Overhead Related to Service:Operating Expenses,22.55
au,26/11/2024,Return DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 23/11/2024,Cost of Overhead Related to Service:Operating Expenses,41.18
au,26/11/2024,Return DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 23/11/2024,Cost of Overhead Related to Service:Operating Expenses,8.2
au,26/11/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 23/11/2024,Cost of Overhead Related to Service:Operating Expenses,-33.5
au,26/11/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 22/11/2024,Cost of Overhead Related to Service:Operating Expenses,-22.55
au,26/11/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 22/11/2024,Cost of Overhead Related to Service:Operating Expenses,-19.3
au,26/11/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 22/11/2024,Cost of Overhead Related to Service:Operating Expenses,-8.2
au,25/11/2024,Transfer to CBA A/c CommBank app,Operating Expenses:Technology System Costs,-80.0
au,25/11/2024,Transfer to CBA A/c CommBank app,Operating Expenses:Technology System Costs,-30.0
au,25/11/2024,Transfer to xx3529 CommBank app,Operating Expenses:Technology System Costs,-100.68
au,25/11/2024,Transfer to CBA A/c CommBank app,Operating Expenses:Technology System Costs,-8.0
au,23/11/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 21/11/2024,Cost of Overhead Related to Service:Operating Expenses,-32.8
au,23/11/2024,Return DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 19/11/2024,Cost of Overhead Related to Service:Operating Expenses,32.8
au,23/11/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 21/11/2024,Cost of Overhead Related to Service:Operating Expenses,-29.12
au,23/11/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 21/11/2024,Cost of Overhead Related to Service:Operating Expenses,-13.32
au,23/11/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 21/11/2024,Cost of Overhead Related to Service:Operating Expenses,-3.43
au,23/11/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 21/11/2024,Cost of Overhead Related to Service:Operating Expenses,-42.8
au,23/11/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 21/11/2024,Cost of Overhead Related to Service:Operating Expenses,-50.0
au,23/11/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 21/11/2024,Cost of Overhead Related to Service:Operating Expenses,-3.07
au,23/11/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 21/11/2024,Cost of Overhead Related to Service:Operating Expenses,-24.6
au,23/11/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 21/11/2024,Cost of Overhead Related to Service:Operating Expenses,-10.25
au,23/11/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 21/11/2024,Cost of Overhead Related to Service:Operating Expenses,-19.12
au,23/11/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 21/11/2024,Cost of Overhead Related to Service:Operating Expenses,-14.95
au,23/11/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 21/11/2024,Cost of Overhead Related to Service:Operating Expenses,-30.75
au,23/11/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 21/11/2024,Cost of Overhead Related to Service:Operating Expenses,-20.5
au,23/11/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 21/11/2024,Cost of Overhead Related to Service:Operating Expenses,-14.35
au,23/11/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 21/11/2024,Cost of Overhead Related to Service:Operating Expenses,-3.08
au,22/11/2024,Booking.comXXXXXX2177 Southbank AU Card xx9039 Value Date: 20/11/2024,Operating Expenses:Travel Expense,-1040.99
au,22/11/2024,Return DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 19/11/2024,Cost of Overhead Related to Service:Operating Expenses,24.6
au,22/11/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 20/11/2024,Cost of Overhead Related to Service:Operating Expenses,-22.55
au,22/11/2024,Return DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 19/11/2024,Cost of Overhead Related to Service:Operating Expenses,12.3
au,22/11/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 20/11/2024,Cost of Overhead Related to Service:Operating Expenses,-13.32
au,22/11/2024,Return DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 19/11/2024,Cost of Overhead Related to Service:Operating Expenses,21.52
au,22/11/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 20/11/2024,Cost of Overhead Related to Service:Operating Expenses,-50.0
au,22/11/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 20/11/2024,Cost of Overhead Related to Service:Operating Expenses,-18.45
au,22/11/2024,Return DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 19/11/2024,Cost of Overhead Related to Service:Operating Expenses,50.0
au,22/11/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 20/11/2024,Cost of Overhead Related to Service:Operating Expenses,-24.6
au,21/11/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 19/11/2024,Cost of Overhead Related to Service:Operating Expenses,-24.6
au,21/11/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 19/11/2024,Cost of Overhead Related to Service:Operating Expenses,-26.65
au,21/11/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 19/11/2024,Cost of Overhead Related to Service:Operating Expenses,-21.52
au,21/11/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 18/11/2024,Cost of Overhead Related to Service:Operating Expenses,-32.8
au,21/11/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 19/11/2024,Cost of Overhead Related to Service:Operating Expenses,-12.3
au,21/11/2024,DRIVE MATE SYDNEY AU Card xx9039 Value Date: 19/11/2024,Cost of Overhead Related to Service:Operating Expenses,-80.97
au,21/11/2024,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 18/11/2024,Cost of Overhead Related to Service:Operating Expenses,-7.17
